id,name,address
257,  Indriķa Zeberiņa Kuldīgas pamatskola," Jelgavas iela 62, Kuldīga, Kuldīgas novads"
80,  Oskara Kalpaka  Skrindu iela 1(O.Kalpaka Rīgas Tautas daiļamatu pamatskola),
1038,  Rīgas 64. vidusskola," Ūnijas iela 93, Rīga"
1040,  Rīgas Juglas vidusskola," Kvēles iela 64, Rīga"
64,  Rīgas Valdorfa sākumskola, Baltā iela 15
1032,  Rīgas Valsts klasiskā ģimnāzija," Vaidavas iela 6, Rīga"
483,"  Sociālās aprūpes centrs ""Alūksne"""," Ošu iela 5, Alūksne, Alūksnes novads"
985," Aglonas novada pašvaldības iestāde Sociālās aprūpes centrs ""Aglona"""," Salenieku pansionāts, Salenieki, Aglonas pagasts, Preiļu novads"
649, Aglonas vidusskola," Daugavpils iela 6, Aglonas pagasts, Preiļu novads"
350, Aizkraukles novada vidusskola," Draudzības Krastmala 5, Aizkraukle, Aizkraukles novads"
351, Aizkraukles novada vidusskola," Lāčplēša iela 21, Aizkraukle, Aizkraukles novads"
224, Aizkraukles pagasta sākumskola," Kalna iela 6, Aizkraukles pagasts, Aizkraukles novads"
354, Aizkraukles profesionālā vidusskola," Jaunceltnes iela 21, Aizkraukle, Aizkraukles novads"
368, Aizputes pagasta pamatskola," Skola, Rokasbirzīte, Aizputes pagasts, Dienvidkurzemes novads"
256, Aizputes vidusskola," Ziedu iela 7, Aizpute, Dienvidkurzemes novads"
530, Aizupes pamatskola," ""Aizupes skola"", Tušķi, Līvbērzes pagasts, Jelgavas novads"
535, Aknīstes vidusskola," Skolas iela 19, Aknīste, Jēkabpils novads"
582, Aleksandra Bieziņa Raiskuma pamatskola," Dzelmes 5, Raiskums, Raiskuma pagasts, Cēsu novads"
787, Aleksandrovas pamatskola," ""Aleksandrovas Skola"", Aleksandrova, Konstantinovas pagasts, Krāslavas novads"
485, Alekseja Grāvīša Liepnas pamatskola," ""Liepnas pamatskola"", Liepna, Liepnas pagasts, Alūksnes novads"
298, Alfrēda Kalniņa Cēsu Mūzikas vidusskola," Lielā Kalēju iela 4, Cēsis, Cēsu novads"
305, Alfrēda Kalniņa Cēsu Mūzikas vidusskola," Raunas iela 12-2, Cēsis, Cēsu novads"
311, Allažu pamatskola," Skolas iela 5, Allaži, Allažu pagasts, Siguldas novads"
901, Alojas Ausekļa vidusskola," Ausekļa iela 1, Aloja, Limbažu novads"
243, Alsungas pamatskola," Skolas iela 11, Alsunga, Kuldīgas novads"
482, Alūksnes novada vidusskola," Kanaviņu iela 14, Alūksne, Alūksnes novads"
481, Alūksnes pilsētas sākumskola," Lielā Ezera iela 26, Alūksne, Alūksnes novads"
286, Amatas pamatskola," Lielā iela 10, Ieriķi, Drabešu pagasts, Cēsu novads"
458, Ances pamatskola," ""Skola"", Ance, Ances pagasts, Ventspils novads"
661, Andreja Eglīša Ļaudonas vidusskola," Skolas iela 2, Ļaudona, Ļaudonas pagasts, Madonas novads"
988, Andreja Pumpura Rīgas 11. pamatskola," Maskavas iela 178, Rīga"
989, Andreja Pumpura Rīgas 11. pamatskola," Maskavas iela 197, Rīga"
169, Andreja Upīša Skrīveru vidusskola," Stacijas laukums 1, Skrīveri, Skrīveru pagasts, Aizkraukles novads"
786, Andrupenes pamatskola," Skolas iela 6, Andrupene, Andrupenes pagasts, Krāslavas novads"
461, Annahites pamatskola," ""Annahites pamatskola"", Stikli, Puzes pagasts, Ventspils novads"
227, Annas Brigaderes pamatskola," ""Annas Brigaderes skola"", Kroņauce, Tērvetes pagasts, Dobeles novads"
631, Antūžu pamatskola," Mežmalas, Variešu pagasts, Jēkabpils novads"
476, Ata Kronvalda Durbes pamatskola," Skolas iela 5A, Durbe, Dienvidkurzemes novads"
231, Auces vidusskola," Jura Mātera 11, Auce, Dobeles novads"
232, Auces vidusskola," Jura Mātera iela 13, Auce, Dobeles novads"
228, Augstkalnes pamatskola," ""Ezerpils"", Augstkalnes pagasts, Dobeles novads"
229, Augstkalnes pamatskola," ""Internāts"", Augstkalnes pagasts, Dobeles novads"
713," Augšdaugavas novada pašvaldības Sociālā atbalsta un aprūpes centrs ""Avots"" struktūrvienības Ģimeniskai videi pietuvinātā pakalpojuma centrs ""Kamoliņš"""," Daugavas iela 2, Krauja, Naujenas pagasts, Augšdaugavas novads"
623, Augšlīgatnes Jaunā sākumskola," Upes iela 2, Augšlīgatne, Līgatnes pagasts, Cēsu novads"
613, Austrumlatvijas Tehnoloģiju vidusskola," Atbrīvošanas aleja 90, Rēzekne"
135, Babītes vidusskola," Jūrmalas iela 17, Piņķi, Babītes pagasts, Mārupes novads"
390, Baldones sākumskola," Daugavas iela 23, Baldone, Ķekavas novads"
119, Baldones vidusskola," Iecavas iela 2, Baldone, Ķekavas novads"
247, Baložu vidusskola," Skolas iela 6, Baloži, Ķekavas novads"
689, Baltinavas vidusskola," Kārsavas iela 22, Baltinava, Baltinavas pagasts, Balvu novads"
319, Balvu Valsts ģimnāzija," Dārza iela 2, Balvi, Balvu novads"
326," Balvu novada pašvaldības ""Pansionāts ""Balvi"""""," Pansionāta apbraucamā iela 1, Celmene,  Kubulu pagasts, Balvu novads"
327, Balvu profesionālā un vispārizglītojošā vidusskola," Vidzemes iela 26, Balvi, Balvu novads"
325, Balvu sākumsskola," Partizānu iela 16, Balvi, Balvu novads"
627, Barkavas Pansionāts," Brīvības iela 9, Barkava, Barkavas pagasts, Madonas novads"
583, Barkavas pamatskola," Skolas iela 1, Barkava, Barkavas pagasts, Madonas novads"
900, Baumaņu Kārļa Viļķenes pamatskola," Briežu Gatve 6A, Viļķene, Viļķenes pagasts, Limbažu novads"
610, Bauskas 2. vidusskola," Dārza iela 9, Bauska, Bauskas novads"
138, Bauskas Valsts ģimnāzija," Uzvaras iela 10, Bauska, Bauskas novads"
137, Bauskas pilsētas pamatskola," Rīgas iela 32, Bauska, Bauskas novads"
883, Bebrenes vispārizglītojošā un profesionālā vidusskola,"  ""Bebrenes muiža"", Bebrene, Bebrenes pagasts, Augšdaugavas novads"
885, Bebrenes vispārizglītojošā un profesionālā vidusskola," PIN ""Tehnikums"", Bebrene, Bebrenes pagasts, Augšdaugavas novads"
218, Bebru pamatskola," Vecbebri, Bebru pagasts, Aizkraukles novads"
267, Bejas pamatskola," ""Bejas Skola"", Jaunalūksnes pagasts, Alūksnes novads"
704, Berģu Mūzikas un mākslas pamatskola," Skolas iela 8, Upesciems, Garkalnes pagasts, Ropažu novads"
148, Bikstu pamatskola," Alejas, Bikstu pagasts, Dobeles novads"
624, Bilskas pamatskola," ""Bilskas Pamatskola"", Bilska, Bilskas pagasts, Smiltenes novads"
544, Birzgales pamatskola," Skolas iela 1, Birzgale, Birzgales pagasts, Ogres novads"
417, Biržu pamatskola," Podvāzes iela 1, Birži, Salas pagasts, Jēkabpils novads"
888, Biķernieku pamatskola," Skolas iela 1, Biķernieki, Biķernieku pagasts, Augšdaugavas novads"
626, Blomes pamatskola," Cēsu Iela 13, Blome, Blomes pagasts, Smiltenes novads"
199, Blīdenes pamatskola," Skolas iela 1, Blīdene, Blīdenes pagasts, Saldus novads"
528, Brenguļu sākumskola," ""Avotkalni"", Brenguļi, Brenguļu pagasts, Valmieras novads"
198, Brocēnu vidusskola," Ezera iela 6, Brocēni, Saldus novads"
197, Brocēnu vidusskola," Skolas iela 1, Brocēni, Saldus novads"
635, Brāļu Skrindu Atašienes vidusskola," Ezerzeme, Atašienes pagasts, Jēkabpils novads"
659, Burtnieku Ausekļa pamatskola," ""Burtnieku Ausekļa pamatskola"", Burtnieku pagasts, Valmieras novads"
147, Bēnes pamatskola," Jelgavas iela 27, Bēne, Bēnes pagasts, Dobeles novads"
976," Bērnu atbalsta centrs ""Dzintari"""," Salmu iela 53, Liepāja"
977," Bērnu atbalsta centrs ""Dzintari"""," Viršu iela 9/11, Liepāja"
340," Bērnu un jauniešu centrs ""Sapņi"""," Sapņi, Irlava, Irlavas pagasts, Tukuma novads"
579, Bērzaunes pamatskola," ""Bērzaunes Pamatskola"", Bērzaune, Bērzaunes pagasts, Madonas novads"
320, Bērzpils pamatskola," Dārza iela 12, Bērzpils pagasts, Balvu novads"
445, Bērzupes speciālā pamatskola," Bērzupītes, Annenieku pagasts, Dobeles novads"
377, Carnikavas pamatskola," Nākotnes iela 1, Carnikava, Ādažu novads"
841, Cesvaines sociālā dienesta Sociālās aprūpes nodaļa," Augusta Saulieša iela 14, Cesvaine, Madonas novads"
628, Cesvaines vidusskola," Madonas iela 1, Cesvaine, Madonas novads"
762, Ciblas vidusskola," ""Ciblas vidusskola"", Cibla, Ciblas pagasts, Ludzas novads"
187, Cieceres pamatskola," Kalnsētas 13, Saldus, Saldus novads"
532, Codes pamatskola," ""Virsaiši"", Code, Codes pagasts, Bauskas novads"
618, Cēres pamatskola," Skolas iela 1, Cēre, Cēres pagasts, Tukuma novads"
306, Cēsu 1. pamatskola," Gaujas iela 17, Cēsis, Cēsu novads"
307, Cēsu 2. pamatskola," Gaujas iela 45, Cēsis, Cēsu novads"
934, Cēsu 2. vakara (maiņu) vidusskola," Līgatnes iela 6, Cēsis, Cēsu novads"
899, Cēsu Bērzaines pamatskola - attīstības centrs," Bērzaines iela 34, Cēsis, Cēsu novads"
897, Cēsu Pilsētas vidusskola," Leona Paegles iela 1, Cēsis, Cēsu novads"
575, Cēsu Valsts ģimnāzija," Leona Paegles iela 1, Cēsis, Cēsu novads"
576, Cēsu pilsētas Pastariņu sākumsskola," Raunas iela 7, Cēsis, Cēsu novads"
577, Cēsu pilsētas pansionāts," Kovārņu iela 20, Cēsis, Cēsu novads"
800, Dagdas vidusskola," Mičurina iela 3A, Dagda, Krāslavas novads"
357, Daudzeses pamatskola," Skola Daudzese, Daudzeses pag., Aizkraukles novads"
979," Daudzfunkcionālais sociālo pakalpojumu centrs ""Vecružina"""," Ezera iela 23A, Vecružina, Silmalas pagasts, Rēzeknes novads"
597, Daugavpils 10. vidusskola," Tautas iela 11, Daugavpils"
596, Daugavpils 11. pamatskola," Arhitektu iela 10, Daugavpils"
598, Daugavpils 12. vidusskola," Jelgavas iela 30a, Daugavpils"
594, Daugavpils 12. vidusskola," Kauņas iela 8, Daugavpils"
722, Daugavpils 13. vidusskola," Valkas iela 4a, Daugavpils"
721, Daugavpils 15. vidusskola," Valkas iela 4, Daugavpils"
647, Daugavpils 16. vidusskola," Aveņu iela 40, Daugavpils"
602, Daugavpils 17. vidusskola," Valmieras iela 5, Daugavpils"
606, Daugavpils Centra vidusskola," Kandavas iela 17, Daugavpils"
605, Daugavpils Saskaņas pamatskola," Parādes iela 7, Daugavpils"
638, Daugavpils Stropu pamatskola - attīstības centrs," Abavas iela 1, Daugavpils"
639, Daugavpils Stropu pamatskola - attīstības centrs," Vaiņodas iela 4, Daugavpils"
640, Daugavpils Tehnoloģiju vidusskola - licejs," Tautas iela 59, Daugavpils"
691, Daugavpils Tirdzniecības profesionālā vidusskola," Miera iela 57, Daugavpils"
648," Daugavpils Universitātes aģentūra ""Daugavpils Universitātes Daugavpils medicīnas koledža"""," Miera iela 3/5, Daugavpils"
608, Daugavpils Valsts ģimnāzija," Cietokšņa iela 33, Daugavpils"
607, Daugavpils Vienības pamatskola," Ģimnāzijas iela 32, Daugavpils"
599, Daugavpils Zinātņu vidusskola (Daugavpils 9. vsk) 18. novembra iela 47, Daugavpils
788, Daugavpils būvniecības tehnikums,"	Brīvības iela 3, Dagda, Krāslavas novads"
935, Daugavpils būvniecības tehnikums," Jātnieku iela 87, Daugavpils"
936, Daugavpils būvniecības tehnikums," Varšavas iela 23, Varšavas iela 21A, Daugavpils"
690, Daugavpils pensionāru sociālās apkalpošanas teritoriālais centrs," 18. novembra iela 354A, Daugavpils"
697, Daugavpils tehnikums," Bauskas iela 23, Daugavpils"
698, Daugavpils tehnikums," Mendeļejeva iela 1, Daugavpils"
696, Daugavpils tehnikums," Strādnieku iela 16, Daugavpils"
924, Daugmales pamatskola," ""Skola"", Daugmale, Daugmales pagasts, Ķekavas novads"
584, Degumnieku pamatskola," Skolas Iela 13, Degumnieki, Ošupes pagasts, Madonas novads"
588, Dekšāru pamatskola," Nākotnes iela 2, Dekšāres, Dekšāres pagasts, Rēzeknes novads"
540, Dignājas pamatskola," ""Dignājas skola"", Dignājas pagasts, Jēkabpils novads"
437, Dobeles 1. vidusskola," Dzirnavu iela 4, Dobele, Dobeles novads"
144, Dobeles Amatniecības un vispārizglītojošā vidusskola," Katoļu iela 1, Dobele, Dobeles novads"
145, Dobeles Valsts ģimnāzija," Dzirnavu iela 2, Dobele, Dobeles novads"
444," Dobeles novada Sociālā dienesta Ģimenes atbalsta centrs ""Lejasstrazdi"""," Namiņš, Lejasstrazdi, Dobeles pagasts, Dobeles novads"
440, Dobeles sākumskola," Dainu iela 8, Dobele, Dobeles novads"
904, Drabešu Jaunā pamatskola," ""Drabešu Skola"", Drabeši, Drabešu pagasts, Cēsu novads"
592, Draudzīgā Aicinājuma Cēsu Valsts Ģimnāzija," Pūces iela 2, Cēsis, Cēsu novads"
512, Draudzīgā aicinājuma Liepājas pilsētas 5. vidusskola," Rīgas iela 50, Liepāja"
587, Dricānu vidusskola," Dricānu Vidusskola, Dricāni, Dricānu pagasts, Rēzeknes novads"
507, Dundagas vidusskola," Saules iela 8, Dundaga, Dundagas pagasts, Talsu novads"
506, Dundagas vidusskola," Talsu iela 18, Dundaga, Dundagas pagasts, Talsu novads"
703, Dzelzavas pamatskola," Dzelzavas Pils, Dzelzava, Dzelzavas pagasts, Madonas novads"
671, Dzelzavas speciālā pamatskola," Kļavu iela 2, Dzelzava, Dzelzavas pagasts, Madonas novads"
339, Dzērbenes vispārizglītojošā un mūzikas pamatskola," Skola, Dzērbene, Dzērbenes pagasts, Cēsu novads"
475, Dzērves pamatskola," Dzērves Skola, Cīravas pagasts, Dienvidkurzemes novads"
152, Dāvja Ozoliņa Apes pamatskola," Pasta iela 26, Ape, Smiltenes novads"
274, Džūkstes pamatskola," Džūkstes Skola, Džūkste, Džūkstes pagasts, Tukuma novads"
155, Edgara Kauliņa Lielvārdes vidusskola," Gaismas iela 17, Lielvārde, Ogres novads"
329, Eglaines pamatskola," Skolas iela 3, Benislava, Lazdukalna pagasts, Balvu novads"
394, Elejas vidusskola," Lietuvas iela 34, Eleja, Elejas pagasts, Jelgavas novads"
392, Elejas vidusskola," Meža prospekts 5, Eleja, Elejas pagasts, Jelgavas novads"
619, Engures vidusskola," Skolas iela 7, Engure, Engures pagasts, Tukuma novads"
265, Ernsta Glika Alūksnes Valsts ģimnāzija," Glika iela 10, Alūksne, Alūksnes novads"
801, Ezernieku vidusskola," ""Gaismēni"", Ezernieki, Ezernieku pagasts, Krāslavas novads"
778, Feimaņu pamatskola," ""Feimaņu Skola"", Feimaņi, Feimaņu pagasts, Rēzeknes novads"
822, Friča Brīvzemnieka pamatskola," Zeļļu iela 4, Rīga"
615, Gaigalavas pamatskola," Skolas iela 5, Rikava, Rikavas pagasts, Rēzeknes novads"
378, Gaismas pamatskola," Kaudzīšu iela 31, Rumbula, Ropažu novads"
201, Gaiķu pamatskola," ""Gaiķu pamatskola"", Vecgaiķi,  Skola slēgta"
680, Galēnu pamatskola," Skolas iela 11, Galēni, Galēnu pagasts, Preiļu novads"
226, Gardenes pamatskola," Priežu iela 21, Gardene, Auru pagasts, Dobeles novads"
376, Garkalnes Mākslu un vispārizglītojošā pamatskola," Vidzemes šoseja 34, Garkalne, Garkalnes pagasts, Ropažu novads"
699, Garlība Merķeļa Lēdurgas pamatskola," Emiļa Melngaiļa iela 6, Lēdurga, Lēdurgas pagasts, Siguldas novads"
571, Garozas pamatskola," Garozas pamatskola, Salgales pagasts, Jelgavas novads"
270, Gaujienas pamatskola," ""Gaismas - 2"", Gaujiena, Gaujienas pagasts, Smiltenes novads"
141, Griķu pamatskola," Visbijas iela 1, Ceraukste, Ceraukstes pagasts, Bauskas novads"
271, Grundzāles pamatskola," Tilta iela 6, Grundzāle, Grundzāles pagasts, Smiltenes novads"
330," Gulbenes novada sociālās aprūpes centra ""Siltais"" struktūrvienība ""Dzērves"""," Daukstes, Daukstu pagasts, Gulbenes novads"
429," Gulbenes novada sociālās aprūpes centrs ""Jaungulbenes Alejas"""," ""Jaungulbenes alejas"", Jaungulbenes pagasts, Gulbenes novads"
426, Gulbenes novada vidusskola," Līkā iela 21, Gulbene, Gulbenes novads"
423, Gulbenes novada vidusskola," Skolas iela 10, Gulbene, Gulbenes novads"
424, Gulbenes novada vidusskola," Skolas iela 10B, Gulbene, Gulbenes novads"
425, Gulbenes novada vidusskola," Skolas iela 12, Gulbene, Gulbenes novads"
428, Gulbīša pamatskola," ""Gulbīša pamatskola"", Gulbītis, Jaungulbenes pagasts, Gulbenes novads"
160, Iecavas pamatskola," Skolas iela 19, Iecava, Iecavas pagasts, Bauskas novads"
159, Iecavas pamatskola," Skolas iela 21, Iecava, Iecavas pagasts, Bauskas novads"
143, Iecavas vidusskola," Skolas iela 37, Iecava, Iecavas pagasts, Bauskas novads"
536, Ikšķiles vidusskola," Skolas iela 2, Ikšķile, Ogres novads"
171, Ilmāra Gaiša Kokneses vidusskola," Parka iela 27, Koknese, Kokneses pagasts, Aizkraukles novads"
776, Ilūkstes Raiņa vidusskola," Raiņa iela 49, Ilūkste, Augšdaugavas novads"
777, Ilūkstes Raiņa vidusskola," Stadiona iela 1, Ilūkste, Augšdaugavas novads"
886, Ilūkstes Raiņa vidusskola," Tirgus laukums 20, Subate, Augšdaugavas novads"
805, Indras pamatskola," Skolas iela 1, Indra, Indras pagasts, Krāslavas novads"
216, Inčukalna pamatskola," Zvaigžņu iela 2, Inčukalns, Inčukalna pagasts, Siguldas novads"
617, Irlavas pamatskola," ""Irlavas Skola"", Irlava, Irlavas pagasts, Tukuma novads"
709, Iļģuciema vidusskola," Dzirciema Iela 109, Rīga"
656, J. Endzelīna Kauguru pamatskola," Kauguri, Kauguru pagasts, Valmieras novads"
929, J. G. Herdera Rīgas Grīziņkalna vidusskola," Lauku iela 9, Rīga"
642, J. Raiņa Daugavpils 6. pamatskola," Komunālā iela 2, Daugavpils"
39, J. Čakstes Liepājas pilsētas 10. vidusskola," Alejas iela 16, Liepāja"
405, J. Čakstes Liepājas pilsētas 10. vidusskola," Krišjāņa Valdemāra iela 35/37, Liepāja"
644, J.Pilsudska Daugavpils valsts poļu ģimnāzija," Marijas iela 1D, Daugavpils"
645, J.Pilsudska Daugavpils valsts poļu ģimnāzija," Varšavas iela 2, Daugavpils"
486, Jaunannas Mūzikas un mākslas pamatskola," Centra ielas 5, Jaunanna, Jaunannas pagasts, Alūksnes novads"
170, Jaunjelgavas vidusskola," Uzvaras iela 1, Jaunjelgava, Aizkraukles novads"
202, Jaunlutriņu sākumskola," Muižas iela 1, Jaunlutriņi, Jaunlutriņu pagasts, Saldus novads"
124, Jaunmārupes pamatskola," Mazcenu aleja 4A, Jaunmārupe, Mārupes novads"
308, Jauno Līderu vidusskola," Strautu iela 4, Līgatne, Cēsu novads"
189, Jaunogres vidusskola," Mālkalnes prospekts 43, Ogre, Ogres novads"
190, Jaunogres vidusskola," Zilokalnu prospekts 14, Ogre, Ogres novads"
219, Jaunpiebalgas vidusskola," Gaujas iela 41, Jaunpiebalga, Jaunpiebalgas pagasts, Cēsu novads"
221, Jaunpiebalgas vidusskola," Priežu iela 8, Jaunpiebalga, Jaunpiebalgas pagasts, Cēsu novads"
462, Jaunpils vidusskola," ""Jaunpils vidusskola"", Jaunpils, Jaunpils pagasts, Tukuma novads"
739, Jaunsilavas pamatskola," Jaunsilavas iela 1, Jaunsilavas, Turku pagasts, Līvānu novads"
566, Jelgavas 4. sākumskola," Pulkveža Oskara Kalpaka iela 34, Jelgava"
173, Jelgavas 4. vidusskola," Akmeņu iela 1, Jelgava"
177, Jelgavas 5. vidusskola," Aspazijas iela 20, Jelgava"
567, Jelgavas Amatu vidusskola," Akadēmijas iela 25, Jelgava"
568, Jelgavas Amatu vidusskola," Elektrības iela 8, Jelgava"
176, Jelgavas Centra pamatskola," Uzvaras iela 10, Jelgava"
175, Jelgavas Mūzikas vidusskola," Lapskalna iela 2, Jelgava"
565, Jelgavas Paula Bendrupa pamatskola," Filozofu iela 50, Jelgava"
174, Jelgavas Pārlielupes pamatskola," Loka maģistrāle 29, Jelgava"
178, Jelgavas Spīdolas Valsts ģimnāzija," Sarmas iela 2, Jelgava"
556, Jelgavas Tehnikums," Pulkveža Oskara Kalpaka iela 37, Jelgava"
533, Jelgavas Tehnoloģiju vidusskola," J. Mātera iela 30, Jelgava"
555, Jelgavas Valsts ģimnāzija," Mātera iela 44, Jelgava"
915," Jelgavas novada Sociālās aprūpes un rehabilitācijas centrs ""Eleja"""," Pilngadīgo personu nodaļa, Lietuvas iela 19A, Eleja, Elejas pagasts, Jelgavas novads"
914," Jelgavas novada Sociālās aprūpes un rehabilitācijas centrs ""Eleja"""," Pilngadīgo personu nodaļa, Parka iela 11, Eleja, Elejas pagasts, Jelgavas novads"
975," Jelgavas novada Sociālās aprūpes un rehabilitācijas centrs ""Eleja"""," Ģimeniskai videi pietuvināts bērnu ilgstošas sociālās aprūpes un sociālās rehabilitācijas institūcijas pakalpojums, Draudzības iela 12A-87, Kalnciems, Jelgavas novads"
913," Jelgavas novada Sociālās aprūpes un rehabilitācijas centrs ""Eleja"""," Ģimeniskai videi pietuvināts bērnu ilgstošas sociālās aprūpes un sociālās rehabilitācijas institūcijas pakalpojums, Lietuvas iela 19, Eleja, Elejas pagasts, Jelgavas novads"
572," Jelgavas novada sociālas aprūpes un rehabilitācijas centrs ""Staļģene"""," Svirlaukas iela 9, Staļģene, Jaunsvirlaukas pagasts, Jelgavas novads"
558," Jelgavas novada sociālās aprūpes un rehabilitācijas centrs ""Kalnciems"""," Lielupes iela 27, Kalnciems, Jelgavas novads"
917," Jelgavas pamatskola ""Valdeka"" - attīstības centrs","	Institūta iela 4, Jelgava"
531," Jelgavas pilsētas pašvaldības iestādes ""Jelgavas sociālo lietu pārvalde"" struktūrvienība Sociālo pakalpojumu centrs bērniem"," Zirgu iela 47A, Jelgava"
895, Jersikas pamatskola," Skolas iela 2, Jersika, Jersikas pagasts, Līvānu novads"
542, Jumpravas pamatskola," Ozolu iela 14, Jumprava, Jumpravas pagasts, Ogres novads"
595, Jura Neikena Dikļu pamatskola," ""Dikļu Skola"", Dikļi, Dikļu pagasts, Valmieras novads"
956, Jāzepa Mediņa Rīgas Mūzikas vidusskola," Stabu iela 10 k-4, Rīga"
653, Jāņa Eglīša Preiļu Valsts ģimnāzija," Kooperatīvā iela 6, Preiļi, Preiļu novads"
781, Jāņa Ivanova Rēzeknes mūzikas vidusskola," Atbrīvošanas aleja 56, Rēzekne"
447, Jēkabpils 2. vidusskola," Jaunā iela 44, Jēkabpils, Jēkabpils novads"
448, Jēkabpils 2. vidusskola," Rīgas iela 200, Jēkabpils, Jēkabpils novads"
449, Jēkabpils 3. vidusskola," Slimnīcas iela 5, Jēkabpils, Jēkabpils novads"
629, Jēkabpils Agrobiznesa koledža Barkavas struktūrvienība," Dzirnavu iela 1, Barkava, Barkavas pagasts, Madonas novads"
384, Jēkabpils Agrobiznesa koledža," Pasta iela 1, Jēkabpils, Jēkabpils novads"
981, Jēkabpils novada pašvaldības aģentūra “Jaunāmuiža”," Jaunā muiža, Kūku pagasts, Jēkabpils novads"
108, Jūrmalas  pamatskola," Dzirnavu iela 59, Jūrmala"
995, Jūrmalas Aspazijas pamatskola," Viestura iela 6, Jūrmala"
104, Jūrmalas Valsts ģimnāzija," Raiņa iela 53, Jūrmala"
113, Jūrmalas pilsētas Jaundubultu vidusskola," Lielupes iela 21, Jūrmala"
106, Jūrmalas pilsētas Mežmalas vidusskola," Rūpniecības iela 13, Jūrmala"
107, Jūrmalas pilsētas pamatskola," Dzirnavu iela 50, Jūrmala"
993, Jūrmalas sociālo pakalpojumu centrs “Jaundubulti”," Ilgstošas sociālās aprūpes daļa, Strēlnieku prospekts 38, Jūrmala"
557, Kalnciema pagasta vidusskola," Lielupes iela 21, Kalnciems, Kalnciema pagasts, Jelgavas novads"
434, Kalnciema vidusskola," ""Kalnciema vidusskola"", Valgundes pagasts, Jelgavas novads"
196, Kalnsētas pamatskola," Kalnsētas 2, Saldus, Saldus novads"
663, Kalsnavas pamatskola," Vesetas iela 6, Jaunkalsnava, Kalsnavas pagasts, Madonas novads"
719, Kalupes pamatskola," Lielā iela 35, Kalupe, Kalupes pagasts, Augšdaugavas novads"
369, Kalvenes pamatskola,"	Skolas iela 1, Kalvene, Kalvenes pagasts, Dienvidkurzemes novads"
371, Kalētu Mūzikas un mākslas pamatskola," Liepu aleja 4, Kalēti, Kalētu pagasts, Dienvidkurzemes novads"
314, Kandavas Kārļa Mīlenbaha vidusskola," Skolas iela 10, Kandava, Tukuma novads"
906, Kandavas Lauksaimniecības tehnikums,"	""Saulaine 12"", Saulaine, Rundāles pagasts, Bauskas novads"
343, Kandavas Lauksaimniecības tehnikums," Pulkveža O.Kalpaka profesionālā vidusskola, Valteru iela 6, Kandava, Tukuma novads"
342, Kandavas Reģionālā pamatskola," Talsu iela 18A, Kandava, Tukuma novads"
952, Kandavas lauksaimniecības tehnikums," ""Cīravas Lauksaimniecības skola"", Cīrava, Cīravas pag., Dienvidkurzemes novads"
115, Kauguru vidusskola," Lēdurgas iela 27, Jūrmala"
114, Kauguru vidusskola," Raiņa iela 118, Jūrmala"
779, Kaunatas vidusskola," Rāznas iela 17, Kaunata, Kaunatas pagasts, Rēzeknes novads"
285, Kocēnu pamatskola," Alejas iela 2, Kocēni, Kocēnu pagasts, Valmieras novads"
172, Kokneses pamatskola - attīstības centrs," Bormaņi, Kokneses pagasts, Aizkraukles novads"
504, Kolkas pamatskola," ""Kolkas pamatskola"", Kolka, Bērnudārzs ""Rūķītis"", Kolka, Kolkas pagasts, Talsu noavds"
505, Kolkas pamatskola," bērnudārzs ""Rūķītis"", Kolka, Kolkas pagasts, Talsu novads"
840, Krimuldas vidusskola,"	Skolas iela 11, Ragana, Krimuldas pagasts, Siguldas novads"
300, Krišjāņa Valdemāra Ainažu pamatskola," Parka iela 12, Ainaži, Limbažu novads"
477, Krotes Kronvalda Ata pamatskola," Krotes Pamatskola, Krote, Bunkas pagasts, Dienvidkurzemes novads"
450, Krustpils pamatskola," Madonas iela 48, Jēkabpils, Jēkabpils novads"
809, Krāslavas  ģimnāzija," Pils iela 5, Krāslava, Krāslavas novads"
812, Krāslavas Varavīksnes vidusskola," N. Rancāna iela 4, Krāslava, Krāslavas novads"
808," Krāslavas bērnu sociālās rehabilitācijas centrs ""Mūsmājas"""," Pils iela 5, Krāslava, Krāslavas novads"
806, Krāslavas gr. Plāteru v.n. Poļu pamatskola," Rēzeknes Iela 39, Krāslava, Krāslavas novads"
804," Krāslavas novada sociālās aprūpes centrs ""Skuķi"""," Skuķi, Skuki, Robežnieku pagasts, Krāslavas novads"
810," Krāslavas veco ļaužu pansionāts ""Priedes"""," Rīgas iela 159, Krāslava, Krāslavas novads"
240, Kuldīgas Mākslas un humanitāro zinību vidusskola," Pētera iela 10, Kuldīga, Kuldīgas novads"
241, Kuldīgas Mākslas un humanitāro zinību vidusskola," Pētera iela 5, Kuldīga, Kuldīgas novads"
236, Kuldīgas Tehnoloģiju un tūrisma tehnikums," Leona Paegles iela 15, Kuldīga, Kuldīgas novads"
237, Kuldīgas Tehnoloģiju un tūrisma tehnikums," Liepājas iela 31, Kuldīga, Kuldīgas novads"
238, Kuldīgas Tehnoloģiju un tūrisma tehnikums," Liepājas iela 33, Kuldīga, Kuldīgas novads"
239, Kuldīgas Tehnoloģiju un tūrisma tehnikums," Pilsētas laukums 6, Kuldīga, Kuldīgas novads"
